record_id,dataset,role,pair_id,mechanism_family,ton_groundtruth_label,cross_dataset_mapping,conn_relative_path,groundtruth_relative_path,conn_line_index,groundtruth_line_index,exact_join_rule,key_sha256,ts,source_local_orig_node_id,source_local_resp_node_id,orig_p,resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,completed_record_lower_bound_epoch,explicit_log_emission_time_available,allowed_for_static_completed_connection_supervision,allowed_for_temporal_replay,allowed_for_Gotham_C1_fit,allowed_for_Gotham_threshold_selection,report_or_sealed,selection_allowed_within_aux_role_only
ckbt_32a2073279405b8e005e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,51651,48717,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,dc814d846b3ff450ff47247ae5e96c97ea4d22735d322007426ef77ab69f71b5,1556023624.358755,10,13,50953,648,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_32ad955984764563738d,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,65030,60829,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,bce6c874d375d0f0dc2c8079155f172984caf1407c9b815b39eccc5038fe4bb7,1556024418.423895,9,13,49506,32,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_32af01182d07433e7aff,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,2611,30228,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,63bb1a9a7b41105ccef5e7802f9057ef120eab2d3b175f67f5942f29d22fb6b6,1556021464.397382,11,2,61177,2100,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_32b562a2d8db9c59255d,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,69886,65528,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,776857a655f7d5ecc181f4a62a0ea726e415ac067e4a629989023a435129a002,1556024736.210727,11,13,54776,31337,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_32b6e5a2f11f6a6630af,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,40924,38645,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ca99e02c7851e630684e1485b2cf09e856f6e58a42b09df1953306f528ffe397,1556023145.285635,10,8,58547,1183,tcp,-,0.287496,0,0,REJ,Sr,1,44,1,40,1556023145.573131,False,True,False,False,False,False,True
ckbt_32c3beadcb7bdbc4677b,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,7102,1371,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,451be9702609a5a457357c1564e036d4c5d3e74bd09d04628429de2c6a7b7a6c,1556021547.180576,9,8,62946,10009,tcp,-,0.203823,0,0,REJ,Sr,1,44,1,40,1556021547.384399,False,True,False,False,False,False,True
ckbt_32d1b769c58edd558c61,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,5999,328,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f6cadcd57f17f6085d794b3a4c4f06dbbd42b93e4bc247f4d4f15243bf736f37,1556021527.201182,11,1,53921,646,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_32d9ce9b61bc787eecd8,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,37978,35779,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,734168c99716ff5c733a7070274b310fd3d2f6436f9af36e5e76f0caacdc411f,1556022995.175254,10,13,58552,2042,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_32f349681036231e301d,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,33751,26159,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f932c816fabadf6411995475fc91525f3d1d46fe20b09c3e238cb0721d8e3c4e,1556022787.251011,10,2,54805,1095,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_330204470c79a086693e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,17182,11017,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,6f64f8f7f3237b7c91c53091c7e5c3745a99737d138195f83f72868d6ee15d53,1556021894.159384,9,8,49507,1037,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_330e2500bb38953b0bf8,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,37464,35470,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,1964421d9067a664760748a7736b028761ba65ca08bc08047724cfff61cdfbba,1556022981.103213,10,13,50955,54045,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_3316fb34b840ce095206,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,69001,64659,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,aa5e4509c1532b94956740fcb8ed8dbc0bab085c1eb89ebeaa116bec9fb826f2,1556024681.279834,9,13,50570,7938,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_331b6370d7b08d20c035,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,43891,41443,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a988dbf020193dac2ff7cba31feecfeb6b834bba26ebf99bcab2daf78b016603,1556023270.030647,11,0,53536,53,udp,dns,0.005899,84,436,SF,Dd,2,140,2,492,1556023270.036546,False,True,False,False,False,False,True
ckbt_331ea862974cf6b3185e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,26994,19788,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,6baa383ec6de5f84bf2a927c17bab578c31b938b21f6e6b871dc9b9d769162d1,1556022414.282187,11,13,61171,8090,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33263a1d63e1b99d2895,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,37467,35477,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,77d1ee60e8a014a893518db66d267b2ae170b687287ab8b8aa0d5402419d66e6,1556022981.260012,11,13,54774,1009,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_334db53960b393b094b0,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,22070,15486,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e0751ed01f1ae390f482b7d2c85c761dc4ba2d507552c17f06ea1631133982a1,1556022180.202351,10,2,50945,1198,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33545ce5272f91165a6e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,24519,17405,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,117e0708bd88400c5a1816bf64233c55a93501e91a76f397fcd9bd54df0e2da0,1556022316.315459,10,13,51008,113,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_335c79385a1509afab25,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,53793,50642,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,df3e8da0032d18d0456659641d4bb255bddfeb056be6c3c98a35cf050ad6fc0e,1556023742.331928,9,2,62949,9535,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33624be311fcd5c65f3e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,63294,59182,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,283d82a4512e7788e4b110b627be23f7df597950ee1edc79bcba675ca9b3fed3,1556024306.351574,10,13,58547,1801,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_3364e8c09446efca4365,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,6816,1097,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,639dd67c6d5a714c145079a1e773a3fafdacc4504969f168bed102c3ae734ebb,1556021539.257003,10,2,50954,125,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33656fe3d8073dc78363,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,10203,4411,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,90f43526295c746889051fa416cea7486cdfbd3536a9b976b35e9795ceeb2768,1556021654.222043,10,2,54801,7778,tcp,-,0.143836,0,0,REJ,Sr,1,44,1,40,1556021654.365879,False,True,False,False,False,False,True
ckbt_339fc8052321af10f7b2,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,22242,15656,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,35dc4dfe51ef6d58b3c4fa8ee20f36834ca87b8e6344f503283166f48a264724,1556022191.342730,10,5,58549,110,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33a263a756bdba192d1b,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,25153,17969,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f84e546d622465983df37ff4c3a5b98536563217c01e42b33432b50c294200d3,1556022340.301657,9,5,50568,3995,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33aabb32dfa24f27dd6f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,27944,20652,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f8ce274dfddb6088b2ca56433ecb19802ae3974e5fecba6ce410a3a3b18027ca,1556022467.442998,9,13,59084,24800,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33af7be703ba603a30fe,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,66952,62654,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,afb85156a09b328cd35afc5362a81662b778712c14c2a763526b54cef181efd6,1556024541.438757,10,13,38143,2048,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33b524dd2e8a0e6b0d00,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,74524,70069,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,07851a83522841ec031d0bec82615a0327fa75d395dd5b29cd0aad9c58be8b61,1556024910.019914,9,8,42913,1984,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33bdf82c8260a276d068,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,62874,58722,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b2e0c1cf72ed8b8452ae8711831ba954664ae077ba324c6ec4d56ad72c2119fa,1556024275.221622,11,0,35862,53,udp,dns,0.070496,44,44,SF,Dd,2,100,2,100,1556024275.292118,False,True,False,False,False,False,True
ckbt_33bf23fcfe7757ca7c83,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,29712,22263,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,99a389a77d437e5492c9925977c400b611fd5483dc881dc22d34fdb56721163b,1556022578.411364,11,13,54778,1082,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33bf421a0f9c7f8235bc,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,13249,7419,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,db0b52d249a13ab4a053c028422f4d04bf8691b71f6e02d9a49ad911dc32ab49,1556021754.288847,11,6,53921,17877,tcp,-,0.004527,0,0,REJ,Sr,1,44,1,40,1556021754.293374,False,True,False,False,False,False,True
ckbt_33cb27daf5b2551ff8eb,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,19980,13529,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b5bb36e3bbb850841f69cf5bc70fb39cc89bd4572bf92f276d42d17968f257cb,1556022045.466322,10,5,58549,1077,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33cb3f9efdbb8cfcaf6e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,52048,49115,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7b6d64d8a110db30c83ebc0a6b37c681721de9a49ff07e24701f409a6aa68b81,1556023645.397852,9,8,50567,1248,tcp,-,0.187367,0,0,REJ,Sr,1,44,1,40,1556023645.585219,False,True,False,False,False,False,True
ckbt_33cc5cc7ab26c2bbdc24,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,50425,47512,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,1815114cf600814083b9b0245d13957552b3809832338df3e9864f6b095e7790,1556023560.410543,10,13,58548,5730,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33d093e78f817a1a9880,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,43626,41311,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f912a271dbdaec08d333307a832c7f30bc2395f697d4bd67b4dda9e13ca8aef2,1556023266.433630,11,7,53921,6007,tcp,-,0.003819,0,0,REJ,Sr,2,88,1,40,1556023266.437449,False,True,False,False,False,False,True
ckbt_33d460efd6a73c5d3a73,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,65551,61339,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7ff63dd73fe82d00acbc3257d0e5b71f26f8fcbe297f02481d4dbcb2e0e68a94,1556024450.439325,10,2,58547,2034,tcp,-,0.013463,0,0,REJ,Sr,1,44,1,40,1556024450.452788,False,True,False,False,False,False,True
ckbt_33ddc0e3cbd98edb2441,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,30698,23214,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,01fdd6a9f4ef843cd5e8ad757e6c0b3dd277afcbfdcdce280c595f5615c5e551,1556022645.141258,9,5,45839,417,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33e0ff432022a5b72de0,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,13191,7354,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b678bf7428962ed4e8bbc49734468a8b702cbb74ff0cb2c48271000b3a1c59f0,1556021753.058138,11,2,35490,667,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_33e193a78b57f157957f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,64168,60021,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f05a43dc12f363a0ec934c162800a72f42a6a01eb8e85ebca6657df3fe39343d,1556024368.148282,11,13,35486,1023,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
