global_manifest_row_id,csv_file_id,csv_archive_path,row_index_within_file,frame.time,parsed_timestamp,label,binary_label,attack_type,inferred_device,inferred_protocol,frame.protocols,ip.src,ip.dst,time_bucket,row_order_bucket,is_transition_nearby,pcap_counterpart_candidate,split_eligibility_hint
8520,45,processed/iotsim-combined-cycle-1.csv,212924,"Jan 18, 2025 21:37:38.355994000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8521,45,processed/iotsim-combined-cycle-1.csv,212925,"Jan 18, 2025 21:37:38.356030000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8522,45,processed/iotsim-combined-cycle-1.csv,212926,"Jan 18, 2025 21:37:38.356030000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8523,45,processed/iotsim-combined-cycle-1.csv,212927,"Jan 18, 2025 21:37:38.356064000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8524,45,processed/iotsim-combined-cycle-1.csv,214274,"Jan 18, 2025 21:37:42.771923000 GMT",,Benign,benign,,combined-cycle,dns,eth:ethertype:ip:udp:dns,192.168.20.10,192.168.0.2,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8525,45,processed/iotsim-combined-cycle-1.csv,214275,"Jan 18, 2025 21:37:42.775917000 GMT",,Benign,benign,,combined-cycle,dns,eth:ethertype:ip:udp:dns,192.168.0.2,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8526,45,processed/iotsim-combined-cycle-1.csv,214276,"Jan 18, 2025 21:37:42.776122000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8527,45,processed/iotsim-combined-cycle-1.csv,214277,"Jan 18, 2025 21:37:42.779800000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8528,45,processed/iotsim-combined-cycle-1.csv,214278,"Jan 18, 2025 21:37:42.779842000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8529,45,processed/iotsim-combined-cycle-1.csv,214279,"Jan 18, 2025 21:37:42.779865000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp:data,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8530,45,processed/iotsim-combined-cycle-1.csv,214280,"Jan 18, 2025 21:37:42.779915000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp:data,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8531,45,processed/iotsim-combined-cycle-1.csv,214281,"Jan 18, 2025 21:37:42.780003000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.17.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8532,45,processed/iotsim-combined-cycle-1.csv,214282,"Jan 18, 2025 21:37:42.783821000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8533,45,processed/iotsim-combined-cycle-1.csv,214283,"Jan 18, 2025 21:37:42.784631000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8534,45,processed/iotsim-combined-cycle-1.csv,215831,"Jan 18, 2025 21:37:48.197131000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8535,45,processed/iotsim-combined-cycle-1.csv,215832,"Jan 18, 2025 21:37:48.197274000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.10,192.168.4.1,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8536,45,processed/iotsim-combined-cycle-1.csv,215833,"Jan 18, 2025 21:37:48.201052000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8537,45,processed/iotsim-combined-cycle-1.csv,215834,"Jan 18, 2025 21:37:48.202098000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8538,45,processed/iotsim-combined-cycle-1.csv,215835,"Jan 18, 2025 21:37:48.208652000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.15,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8539,45,processed/iotsim-combined-cycle-1.csv,215836,"Jan 18, 2025 21:37:48.212950000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.15,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8540,45,processed/iotsim-combined-cycle-1.csv,215837,"Jan 18, 2025 21:37:48.212997000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.15,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8541,45,processed/iotsim-combined-cycle-1.csv,215838,"Jan 18, 2025 21:37:48.213112000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.20.10,192.168.18.15,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8542,45,processed/iotsim-combined-cycle-1.csv,215839,"Jan 18, 2025 21:37:48.214447000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.18.15,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8543,45,processed/iotsim-combined-cycle-1.csv,215840,"Jan 18, 2025 21:37:48.214488000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.18.15,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8544,45,processed/iotsim-combined-cycle-1.csv,215966,"Jan 18, 2025 21:37:48.944778000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8545,45,processed/iotsim-combined-cycle-1.csv,215967,"Jan 18, 2025 21:37:48.944926000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.10,192.168.4.1,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8546,45,processed/iotsim-combined-cycle-1.csv,215968,"Jan 18, 2025 21:37:49.347034000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8547,45,processed/iotsim-combined-cycle-1.csv,215969,"Jan 18, 2025 21:37:49.347171000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.10,192.168.4.1,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8548,45,processed/iotsim-combined-cycle-1.csv,215970,"Jan 18, 2025 21:37:49.386737000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.22.239,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8549,45,processed/iotsim-combined-cycle-1.csv,215971,"Jan 18, 2025 21:37:49.386832000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.23.234,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8550,45,processed/iotsim-combined-cycle-1.csv,215972,"Jan 18, 2025 21:37:49.386852000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.24.125,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8551,45,processed/iotsim-combined-cycle-1.csv,215973,"Jan 18, 2025 21:37:49.386869000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.23.205,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8552,45,processed/iotsim-combined-cycle-1.csv,215974,"Jan 18, 2025 21:37:49.386885000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.21.235,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8553,45,processed/iotsim-combined-cycle-1.csv,215975,"Jan 18, 2025 21:37:49.386914000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.16.181,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8554,45,processed/iotsim-combined-cycle-1.csv,215976,"Jan 18, 2025 21:37:49.386936000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.21.114,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8555,45,processed/iotsim-combined-cycle-1.csv,215977,"Jan 18, 2025 21:37:49.386951000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.19.78,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8556,45,processed/iotsim-combined-cycle-1.csv,216137,"Jan 18, 2025 21:37:49.755770000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8557,45,processed/iotsim-combined-cycle-1.csv,216138,"Jan 18, 2025 21:37:49.755920000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.10,192.168.4.1,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8558,45,processed/iotsim-combined-cycle-1.csv,216139,"Jan 18, 2025 21:37:49.763566000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,icmp,eth:ethertype:ip:icmp:ip:tcp,192.168.16.12,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8559,45,processed/iotsim-combined-cycle-1.csv,216140,"Jan 18, 2025 21:37:50.014907000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.19.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8560,45,processed/iotsim-combined-cycle-1.csv,216141,"Jan 18, 2025 21:37:50.166393000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8561,45,processed/iotsim-combined-cycle-1.csv,216142,"Jan 18, 2025 21:37:50.166455000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.17.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8562,45,processed/iotsim-combined-cycle-1.csv,216143,"Jan 18, 2025 21:37:50.184201000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8563,45,processed/iotsim-combined-cycle-1.csv,216144,"Jan 18, 2025 21:37:50.184261000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.17.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8564,45,processed/iotsim-combined-cycle-1.csv,216145,"Jan 18, 2025 21:37:50.184696000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.20.10,192.168.17.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8565,45,processed/iotsim-combined-cycle-1.csv,216146,"Jan 18, 2025 21:37:50.190440000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8566,45,processed/iotsim-combined-cycle-1.csv,216155,"Jan 18, 2025 21:37:50.343109000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8567,45,processed/iotsim-combined-cycle-1.csv,216156,"Jan 18, 2025 21:37:50.343243000 GMT",,Benign,benign,,combined-cycle,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.10,192.168.4.1,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8568,45,processed/iotsim-combined-cycle-1.csv,216157,"Jan 18, 2025 21:37:50.388625000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.23.223,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8569,45,processed/iotsim-combined-cycle-1.csv,216158,"Jan 18, 2025 21:37:50.388647000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.17.34,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8570,45,processed/iotsim-combined-cycle-1.csv,216159,"Jan 18, 2025 21:37:50.388657000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.19.196,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8571,45,processed/iotsim-combined-cycle-1.csv,216160,"Jan 18, 2025 21:37:50.388667000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.22.5,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8572,45,processed/iotsim-combined-cycle-1.csv,216161,"Jan 18, 2025 21:37:50.388675000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.22.202,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8573,45,processed/iotsim-combined-cycle-1.csv,216162,"Jan 18, 2025 21:37:50.388684000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.29.253,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8574,45,processed/iotsim-combined-cycle-1.csv,216163,"Jan 18, 2025 21:37:50.388693000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.24.24,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8575,45,processed/iotsim-combined-cycle-1.csv,216164,"Jan 18, 2025 21:37:50.388701000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.199,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8576,45,processed/iotsim-combined-cycle-1.csv,226349,"Jan 18, 2025 21:38:21.400943000 GMT",,Benign,benign,,combined-cycle,dns,eth:ethertype:ip:udp:dns,192.168.20.10,192.168.0.2,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8577,45,processed/iotsim-combined-cycle-1.csv,226350,"Jan 18, 2025 21:38:21.406071000 GMT",,Benign,benign,,combined-cycle,dns,eth:ethertype:ip:udp:dns,192.168.0.2,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8578,45,processed/iotsim-combined-cycle-1.csv,226351,"Jan 18, 2025 21:38:21.406337000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8579,45,processed/iotsim-combined-cycle-1.csv,226352,"Jan 18, 2025 21:38:21.407408000 GMT",,Ingress Tool Transfer,attack,Ingress Tool Transfer,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.12,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8580,45,processed/iotsim-combined-cycle-1.csv,226353,"Jan 18, 2025 21:38:21.407452000 GMT",,Ingress Tool Transfer,attack,Ingress Tool Transfer,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.20.10,192.168.33.12,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8581,45,processed/iotsim-combined-cycle-1.csv,226354,"Jan 18, 2025 21:38:21.410873000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8582,45,processed/iotsim-combined-cycle-1.csv,226355,"Jan 18, 2025 21:38:21.410914000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8583,45,processed/iotsim-combined-cycle-1.csv,226356,"Jan 18, 2025 21:38:21.410936000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp:data,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8584,45,processed/iotsim-combined-cycle-1.csv,226357,"Jan 18, 2025 21:38:21.410993000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp:data,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8585,45,processed/iotsim-combined-cycle-1.csv,226358,"Jan 18, 2025 21:38:21.412581000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.0.100,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8586,45,processed/iotsim-combined-cycle-1.csv,230576,"Jan 18, 2025 21:38:35.722180000 GMT",,Benign,benign,,combined-cycle,dns,eth:ethertype:ip:udp:dns,192.168.20.10,192.168.0.2,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8587,45,processed/iotsim-combined-cycle-1.csv,230577,"Jan 18, 2025 21:38:35.722650000 GMT",,Ingress Tool Transfer,attack,Ingress Tool Transfer,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.12,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8588,45,processed/iotsim-combined-cycle-1.csv,230578,"Jan 18, 2025 21:38:35.722694000 GMT",,Ingress Tool Transfer,attack,Ingress Tool Transfer,combined-cycle,telnet,eth:ethertype:ip:tcp:telnet,192.168.20.10,192.168.33.12,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8589,45,processed/iotsim-combined-cycle-1.csv,230579,"Jan 18, 2025 21:38:35.727835000 GMT",,Benign,benign,,combined-cycle,dns,eth:ethertype:ip:udp:dns,192.168.0.2,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_benign
8590,45,processed/iotsim-combined-cycle-1.csv,230580,"Jan 18, 2025 21:38:35.728082000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8591,45,processed/iotsim-combined-cycle-1.csv,230581,"Jan 18, 2025 21:38:35.733445000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.33.11,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8592,45,processed/iotsim-combined-cycle-1.csv,230582,"Jan 18, 2025 21:38:35.733495000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8593,45,processed/iotsim-combined-cycle-1.csv,230583,"Jan 18, 2025 21:38:35.733511000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp:data,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8594,45,processed/iotsim-combined-cycle-1.csv,230584,"Jan 18, 2025 21:38:35.733582000 GMT",,Reporting,attack,Reporting,combined-cycle,,eth:ethertype:ip:tcp:data,192.168.20.10,192.168.33.11,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8595,45,processed/iotsim-combined-cycle-1.csv,230585,"Jan 18, 2025 21:38:35.733700000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.20.10,192.168.17.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
8596,45,processed/iotsim-combined-cycle-1.csv,230586,"Jan 18, 2025 21:38:35.737648000 GMT",,TCP Scan,attack,TCP Scan,combined-cycle,,eth:ethertype:ip:tcp,192.168.17.10,192.168.20.10,,row_100k_1m,true,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,eligible_attack
