uid,attack_family,source_group,uses,minimum_required_uses,used_at_least_once_each_epoch,candidate,seed
support_train:fit:196,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,202,30,True,M1-SSL,27
support_train:fit:197,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,197,30,True,M1-SSL,27
support_train:fit:198,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,200,30,True,M1-SSL,27
support_train:fit:199,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,203,30,True,M1-SSL,27
support_train:fit:200,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,200,30,True,M1-SSL,27
support_train:fit:201,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,198,30,True,M1-SSL,27
support_train:fit:202,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,200,30,True,M1-SSL,27
support_train:fit:203,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,200,30,True,M1-SSL,27
support_train:fit:204,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,200,30,True,M1-SSL,27
support_train:fit:205,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:206,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:207,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:208,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:209,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:210,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:211,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:212,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:213,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:214,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:215,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:216,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:217,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:218,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:219,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:220,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:221,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:222,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:223,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:224,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:225,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:226,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:227,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:228,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:229,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:230,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:231,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:232,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:233,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:234,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:235,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:236,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:237,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:238,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:239,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:240,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:241,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:242,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:243,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:244,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:245,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:246,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:247,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:248,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:249,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:250,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:251,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:252,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:253,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:254,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:255,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:256,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:257,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:258,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:259,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:260,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:261,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:262,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:263,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:264,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:265,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:266,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:267,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:268,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:269,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:270,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:271,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:272,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:273,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:274,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:275,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:276,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:277,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:278,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:279,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:280,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:281,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:282,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:283,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:284,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:285,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:286,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:287,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:288,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:289,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:290,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:291,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:292,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:293,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:294,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:295,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:296,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:297,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:298,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:299,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:300,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:301,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:302,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:303,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:304,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:305,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:306,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:307,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:308,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:309,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:310,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:311,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:312,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:313,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:314,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:315,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:316,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:317,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:318,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:319,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:320,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:321,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:322,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:323,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:324,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:325,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:326,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:327,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:328,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:329,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:330,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:331,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:332,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:333,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:334,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:335,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:336,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:337,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:338,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:339,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:340,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:341,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:342,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:343,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:344,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:345,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:346,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:347,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:348,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:349,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:350,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:351,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:352,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:353,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:354,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:355,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:356,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:357,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:358,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:359,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:360,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:361,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:362,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:363,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:364,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:365,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:366,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:367,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:368,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:369,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:370,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:371,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:372,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:373,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:374,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:375,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:376,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:377,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:378,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:379,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:380,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-SSL,27
support_train:fit:381,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:382,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:383,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:384,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-SSL,27
support_train:fit:0,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:1,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:2,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:3,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:4,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:5,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:6,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:7,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
support_train:fit:8,File Download,processed/iotsim-combined-cycle-10.csv,120,30,True,M1-Random,27
